"ID","Name","City","Auth","Dec","Roll"
4022,"St Theresa's School (Invercargill)","Invercargill","State Integrated",8,249
4035,"Waihopai School","Invercargill","State",9,360
4047,"Waverley Park School","Invercargill","State",5,253
3967,"Windsor North School","Invercargill","State",8,249
2117,"Fernworth Primary School","Invercargill","State",2,449
2116,"New River Primary","Invercargill","State",2,265
2118,"Newfield Park School","Invercargill","State",2,338
405,"Southland Girls' High School","Invercargill","State",5,1179
4017,"St Joseph's School (Invercargill)","Invercargill","State Integrated",3,63
4020,"St Patrick's School (Invercargill)","Invercargill","State Integrated",3,241
4217,"Te Wharekura o Arowhenua","Invercargill","State",2,112
4029,"Tisbury School","Invercargill","State",4,90
2120,"Bluff Community School","Bluff","State",2,106
4021,"St Teresa's School (Bluff)","Bluff","State Integrated",3,48
4046,"Wallacetown School","Via Invercargill","State",6,43
409,"Aparima College","Riverton","State",5,191
4008,"Riverton School","Riverton","State",5,196
3947,"Edendale School (Southland)","Edendale","State",9,104
401,"Menzies College","Wyndham","State",4,356
4054,"Wyndham School","Wyndham","State",5,94
548,"Aurora College","Invercargill","State",2,484
400,"Fiordland College","Te Anau","State",8,208
3961,"Halfmoon Bay School","Stewart Island","State",4,16
395,"Northern Southland College","Lumsden","State",7,172
4007,"Riversdale School","Southland","State",8,148
404,"Southland Boys' High School","Invercargill","State",5,1082
4026,"Te Anau School","Te Anau","State",8,158
408,"Verdon College","Invercargill","State Integrated",5,605
4036,"Waikaia School","Waikaia","State",9,30
4112,"Southland Adventist Christian School","Invercargill","State Integrated",4,40
4006,"Rimu School","Southland District","State",7,123
4053,"Woodlands Full Primary School","Southland District","State",9,87
3964,"Hedgehope School","Southland District","State",8,26
3991,"Myross Bush School","Invercargill","State",10,154
4034,"Waianiwa School","Southland District","State",8,69
3957,"Gorge Road School","Southland District","State",8,57
4040,"Waimahaka School","Waimahaka","State",7,13
3982,"Makarewa School","Invercargill","State",8,122
4000,"Otatara School","Invercargill","State",10,266
4028,"Thornbury School","Thornbury","State",5,52
4030,"Tokanui School","Southland","State",6,95
3954,"Glenham School","Southland District","State",7,17
